"iso3","country","region","year","decision_year","completion_year","relief_van_musd","hipc_phase","post_completion","dsf_2022","eub","gdpg","reserves","pov_190","wgi_cc","wgi_rl","wgi_ge","wgi_rq","wgi_pv","wgi_va","ln_relief","ln_gdppc","ln_dxp","ln_inf_mort","ln_eub","inf_log","fdi_w","soc_exp","wgi_comp_lag","wgi_cc_lag","wgi_rl_lag","wgi_ge_lag","soc_x_wgi","dsf_num","dsf_high","time_since_comp","dxp","sdi","gdppc","trade","inf","fdi","wgi_comp","educ_exp","health_exp","inf_mort","gini","dxx_proxy","dxx_proxy_flag","tax_rev_gdp","total_rev_gdp","resource_rev_gdp","direct_tax_gdp","indirect_tax_gdp","income_tax_gdp","goods_tax_gdp","trade_tax_gdp","social_cont_gdp","IPF","RDI","resource_dep","fiscal_space","ln_tax_rev","ln_total_rev","wgi_pc1","FCF","FDS","IGC","IGA","ajr_settmort","ht_colonial","ross_oil_prod"
"MOZ","Mozambique","SSA",2006,2000,2001,4300,2,1,"High",NA,9.91067756782915,3.48102020336706,NA,-0.618245720863342,-0.619978487491608,-0.673949062824249,-0.626963675022125,0.520101010799408,-0.0863831415772438,8.36660283278374,6.04150740909692,4.03310374047557,4.3267781604434,NA,0.124384203545635,2.64086218183932,4.8783720759729,-0.386608104687184,-0.534635305404663,-0.633744418621063,-0.543785512447357,-1.88601818225077,3,1,5,55.4358017815768,6.93843165572769,420.526462764726,67.3498976872689,13.2450879070999,2.64086218183932,-0.350903179496527,3.7359299659729,1.14244211,75.7,42.8,164.62029991192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64066647306894,NA,NA,0.406479510466016,0.591381997763277,NA,7,0
"MMR","Myanmar","Asia",2006,2012,2015,2200,0,0,"High",NA,13.0761013792372,4.19070165902489,NA,-1.65977263450623,-1.53548514842987,-1.47461295127869,-2.19364547729492,-0.850372433662415,-2.2332706451416,7.69666708152646,6.37346581975956,3.96777605490412,4.1415461637064,NA,0.18229228416486,1.90182128285749,NA,-1.66771184404691,-1.54068303108215,-1.73587083816528,-1.53674149513245,NA,3,1,NA,51.8668270840157,0.390742424399524,586.085579935448,27.9541259241389,19.9964873359214,1.90182128285749,-1.65785988171895,2.09159994125366,0.27068752,62.9,42.2,371.085307584078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.96101202348625,NA,NA,0.0942092994120507,0.0411096744856029,3.54385352134705,5,1046870
"NIC","Nicaragua","LAC",2006,2000,2004,4500,2,1,"High",NA,4.15294559846254,2.73612527979464,NA,-0.67350447177887,-0.752042233943939,-0.895059883594513,-0.426474213600159,-0.267819613218307,-0.194359108805656,8.41205487329293,7.40511378825957,4.17427851903655,3.11351530921037,NA,0.0874631052330195,4.24030000066427,NA,-0.515091441571712,-0.616481482982635,-0.614661514759064,-0.825872242450714,NA,3,1,2,63.9929315785146,2.56658809916638,1644.37193565251,87.309670832079,9.1401996677772,4.24030000066427,-0.534876587490241,7.47837018966675,2.86238265,22.5,39.4,146.588415621429,1,18.51,NA,NA,7.74,10.76,4.02,NA,0.77,3.49,0.418152350081037,0.719330855018587,NA,NA,2.97092715463502,NA,1.05344656191807,NA,NA,0.29822045417424,0.68788308314704,5.09558916091919,2,0
"NER","Niger","SSA",2006,2000,2004,521,2,1,"High",NA,5.93104997350342,NA,NA,-0.848922550678253,-0.601572275161743,-0.825250744819641,-0.553185999393463,-0.227475315332413,-0.324552685022354,6.25766758788264,6.0303294809091,2.77608867855725,4.3907385752759,NA,0.000404776366587074,0.847497530197073,4.61693024865906,-0.568907241026561,-0.72455096244812,-0.721390843391418,-0.785668969154358,-2.6266050497767,3,1,2,15.0560974130624,3.35871345064378,415.852022114801,36.5313731842429,0.0404858299595074,0.847497530197073,-0.563493261734645,2.55852007865906,2.05841017,80.7,50.8,82.4283135327448,1,8.63,44.82,0.28,2.26,6.37,1.81,6.36,1.7,0.35,0.261877172653534,0.354788069073783,0.0324449594438007,36.19,2.26488322581003,3.82472067702535,0.910897368752681,2.21521588120731,NA,0.395374253134066,0.702382735742691,5.99146461486816,6,0
"NPL","Nepal","Asia",2006,2004,2011,310,1,0,"Moderate",NA,3.36461478056277,7.66549847116564,NA,-0.692943096160889,-0.621390879154205,-0.924164414405823,-0.523552715778351,-1.89445018768311,-0.908803641796112,5.73979291217923,6.42564285503465,3.64655721711919,3.84801767545223,NA,0.0669138460097926,-0.073509433259411,4.45244962112793,-1.0340284605821,-0.742212891578674,-0.825216174125671,-0.861349403858185,-4.60395962755425,2,0,NA,37.342433881345,1.55805064770951,617.477638588722,44.7619877569242,6.92033580707589,-0.073509433259411,-0.927550822496415,3.60536003112793,0.84708959,46.9,42.2,166.848863299501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117082985424762,NA,NA,0.281997334372546,0.437786608587663,NA,0,0
"RWA","Rwanda","SSA",2006,2000,2005,810,2,1,"Moderate",NA,9.22707576798881,NA,NA,-0.205525189638138,-0.675532937049866,-0.379076540470123,-0.685272574424744,-0.684061944484711,-1.22213447093964,6.69826805411541,6.16197622319451,2.65162849857399,4.05871738457895,NA,0.0851021322292098,0.923071050017332,NA,-0.932037740945817,-0.6291663646698,-0.862899541854858,-0.903745830059052,NA,2,0,1,13.1771072556272,0.813557681002525,474.364599463307,33.2214370724059,8.88282654777923,0.923071050017332,-0.641933942834537,3.11515335288784,1.48205781,57.9,45.1,79.3289418931986,1,11.27,21.3,0,4.12,7.15,3.5,7.15,1.97,0.62,0.365572315882875,0.576223776223776,0,10.03,2.50715725872282,3.10458667846607,0.930127340761443,0.284614026220353,NA,0.626868548495582,0.235346959450466,5.63478946685791,8,0
"STP","São Tomé and Príncipe","SSA",2006,2000,2007,263,1,0,"High",NA,8.86610935944026,5.11929048671958,NA,-0.274057030677795,-0.510794937610626,-0.837106347084045,-0.681605339050293,0.347574234008789,0.272127598524094,5.57594910314632,7.05366017961148,5.47984846399677,3.47196645255036,NA,0.207640293207061,26.6263783885012,4.82045853289307,-0.345100690300266,-0.541059792041779,-0.533665299415588,-0.718027710914612,-1.66354356726521,3,1,NA,238.810364716511,4.83866498753786,1157.0861446542,135.279578416991,23.0770373451381,26.6263783885012,-0.280643636981646,4.27118015289307,0.54927838,32.2,34,353.061958813019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00012509001738,NA,NA,0.641014373003416,NA,NA,7,NA
"SEN","Senegal","SSA",2006,2000,2004,850,2,1,"High",NA,2.33077098330239,NA,NA,-0.373094290494919,-0.221306219696999,-0.365333080291748,-0.368648618459702,-0.264316946268082,0.0617268159985542,6.74641212857337,7.01999680479991,2.86992531145408,3.91402100809082,NA,0.0209028633710123,2.47770837743402,5.58083319997864,-0.114791391572604,-0.0353756621479988,0.00981641840189695,-0.254883080720901,-0.640631609160139,3,1,2,16.6357009657853,1.60178419265958,1118.7830430051,54.1362378092613,2.11228583877117,2.47770837743402,-0.255162056535483,3.82137989997864,1.7594533,50.1,32.9,61.4586518715911,1,15.75,17.64,0,4.33,11.41,3.43,11.41,2.56,0.66,0.274920634920635,0.379491673970202,0,1.89,2.81839825827108,2.92530980925744,2.41165550896359,-1.10275565097277,NA,0.695220036750548,0.821364707891343,5.10388278961182,6,52890.464
"SLE","Sierra Leone","SSA",2006,2002,2006,994,2,1,"High",NA,4.28311062264335,4.53043113185203,NA,-1.02614569664001,-0.992507755756378,-1.1003794670105,-1.14218163490295,-0.302883803844452,-0.326508969068527,6.90274273715859,6.7567280203598,4.0196487123786,4.66343909411207,NA,NA,1.80375615409317,NA,-0.949000358581542,-1.08549165725708,-1.15101563930511,-1.34393203258514,NA,3,1,0,54.6815421542596,0.882566561037913,859.824260714965,22.0888664739674,1.86512524084773,1.80375615409317,-0.815101221203803,3.09853005409241,0.54349309,106,48,495.10500883967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.331514116555313,NA,NA,0.290638685602275,0.62622421958737,6.18001651763916,5,0
"SLB","Solomon Islands","Asia/Pacific",2006,2010,2014,34,0,0,"High",NA,4.13726239664898,4.30933132904111,NA,-0.202771097421646,-0.60367089509964,-1.00409436225891,-1.10591995716095,0.0672086626291275,0.0451032482087612,3.55534806148941,7.49371494154628,3.39803539225711,3.10009228887823,NA,0.10633991907841,7.17813029275399,NA,-0.40940530380855,0.0877809450030327,-0.814222395420074,-0.639274537563324,NA,3,1,NA,28.9052901325578,0.715278862932822,1796.71439810674,69.7893991429226,11.2199870214146,7.17813029275399,-0.467357400183876,7.96215009689331,5.25133944,22.2,43.9,82.8357615555975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22607892821807,NA,NA,0.366454420062208,0.633725491324725,NA,5,0
"SOM","Somalia","SSA",2006,2016,2020,4700,0,0,"In distress",NA,6.48637073266447,NA,NA,-1.72492063045502,-2.35046291351318,-2.07395672798157,-2.49331307411194,-2.74635028839111,-1.7624146938324,8.45553053102413,5.65063057646833,4.03942849059197,4.64246597073179,NA,NA,1.90978521507055,NA,-2.11753487586975,-1.68311214447021,-2.21945238113403,-2.1309552192688,NA,4,1,NA,55.7938752945596,0.0173249254347052,284.470789865234,38.0334709318917,-2.76236280675762,1.90978521507055,-2.1919030547142,1.5156899690628,0.08418062,103.8,48,293.393550088932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.99017497095803,NA,NA,0.0379243009703231,0.155061658575755,NA,3,0
"SDN","Sudan","SSA",2006,2017,2021,23500,0,0,"In distress",NA,6.5314117467792,1.44957484836056,NA,-1.19128274917603,-1.37605774402618,-1.1641184091568,-1.20465230941772,-2.13907742500305,-1.7393399477005,10.0647982524184,7.19752818170227,3.78323263980294,4.0926765051214,NA,0.0695179460218933,4.06910716037147,3.33089721137878,-1.58692047993342,-1.38764119148254,-1.64995002746582,-1.40693187713623,-5.2858690012901,4,1,NA,42.9579124009303,0.701842460327456,1336.1240234375,36.2025936172703,7.19912990114709,4.06910716037147,-1.46908809741338,1.55353999137878,1.77735722,59.9,40.6,237.319529396576,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57998055068253,NA,NA,0.208932863961151,0.12026699649094,4.47960710525513,5,18800000
"TGO","Togo","SSA",2006,2008,2011,282,0,0,"High",NA,2.65013209943473,NA,67.2,-1.04960680007935,-0.948749899864197,-1.49391078948975,-0.919539630413055,-0.527322232723236,-1.19514667987823,5.64544689764324,6.44425828493656,4.0196120269362,4.08260930600368,NA,0.0220449916517075,2.75216144371014,2.99683845101379,-1.14978768428167,-0.873771250247955,-1.06442594528198,-1.45624136924744,-3.44572794275741,3,1,NA,54.6794994897202,0.815159262716264,629.079905835563,61.6128604620733,2.22897779414027,2.75216144371014,-1.0223793387413,2.43237996101379,0.56445849,59.3,42.2,177.493786458361,1,10.74,18.18,0,2.64,8.1,2.44,8.1,2.29,0,0.245810055865922,0.325925925925926,0,7.44,2.46300181439995,2.95386806945529,-1.09215469091252,1.33748230923444,-1.94680691745895,0.216093260731883,0.282824554448227,6.50428819656372,6,0
"UGA","Uganda","SSA",2006,2000,2000,1950,2,1,"Moderate",NA,10.7847443857453,6.61051672001135,NA,-0.787619292736053,-0.325426667928696,-0.581117987632751,-0.252237617969513,-1.14034521579742,-0.445383280515671,7.57609734062311,6.47738849301468,2.66509895999855,4.13836144763888,NA,0.0705579567010012,6.45705802026041,NA,-0.705136199792226,-0.833648562431335,-0.542147874832153,-0.572079658508301,NA,2,0,6,13.3693714686186,1.02636733527601,650.270540867444,43.6332857896204,7.31067613561864,6.45705802026041,-0.588688343763351,2.00722302981184,0.98067528,62.7,37.8,61.2806082635149,1,8.78,12.34,0,2.53,6.25,2.53,6.25,0.9,0,0.288154897494305,0.4048,0,3.56,2.28033948404673,2.59076704048748,1.17651063246838,2.12132628377296,NA,0.229508177389082,0.403974320139163,5.63478946685791,5,0
"TZA","Tanzania","SSA",2006,2000,2001,2026,2,1,"Moderate",NA,6.53222138847813,5.1971671938126,NA,-0.228577166795731,-0.444665193557739,-0.451205492019653,-0.407301127910614,-0.357518166303635,-0.200293675065041,7.614312146452,6.55749222995716,3.13818504500131,4.07753744390572,NA,0.0700014405045596,2.16456512450246,5.38990831182068,-0.461875562866529,-0.607605695724487,-0.286303788423538,-0.438366830348969,-2.48946693532116,2,0,5,22.0619724098478,0.478662808005618,704.502746582031,42.7681664691467,7.25097262082546,2.16456512450246,-0.348260136942069,3.00991988182068,2.37998843,59,35.4,103.170064238145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04839137785491,NA,NA,0.626028835120438,0.549961997777668,5.63478946685791,5,0
"ZMB","Zambia","SSA",2006,2005,2005,3850,2,1,"In distress",NA,7.90369444480079,1.99159276043449,72,-0.551735699176788,-0.549666523933411,-0.877598881721497,-0.65560656785965,0.363792210817337,-0.207338288426399,8.25608813381491,6.87581411313473,3.01658743725813,4.0517849478033,NA,0.0863572440871057,4.82712872237458,NA,-0.518560610711575,-0.59244042634964,-0.51753842830658,-0.936883449554443,NA,4,1,1,19.4214830465834,1.25436563030897,968.563565019492,57.8568188739027,9.01957247226486,4.82712872237458,-0.413025625050068,3.63172006607056,1.32859325,57.5,54.6,67.1363667225188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42023741650695,NA,NA,0.911314820194456,0.634173243605398,NA,5,0
"AFG","Afghanistan","Asia",2007,2007,2010,571,1,0,"High",NA,13.8263195471281,NA,NA,-1.61325109004974,-1.85256004333496,-1.44011056423187,-1.70887231826782,-2.4133734703064,-1.05765390396118,6.3491389913798,6.01800357324454,3.06715373327625,4.4624538837865,NA,0.0832428505357825,1.93570171391636,NA,-1.63630763689677,-1.44629228115082,-1.87900483608246,-1.47365152835846,NA,3,1,NA,20.4806758495246,0.0623084542101936,410.757728879097,53.2069014922318,8.68057078513406,1.93570171391636,-1.68097023169199,1.84204995632172,0.55994755,86.7,40.2,76.9850349301576,1,6.18,36.64,NA,1.48,4.7,1.38,4.7,3.09,0.09,0.239482200647249,0.314893617021277,NA,30.46,1.97129938306013,3.62806731471718,-3.70600163879897,NA,NA,0.0230684428357797,NA,4.54009819030762,0,0
"BEN","Benin","SSA",2007,2000,2003,460,2,1,"High",NA,5.98634932177609,NA,NA,-0.470139265060425,-0.51314514875412,-0.543749690055847,-0.506433963775635,0.386217623949051,0.368180990219116,6.13339804299665,6.83167317432255,2.96786166750885,4.21803603456465,NA,0.0128971543378219,1.70386973478894,3.31812893864807,-0.219480688373248,-0.58709591627121,-0.53156977891922,-0.647012531757355,-0.728265223565673,3,1,4,18.4502839223657,0.707595091169169,926.740113754071,49.1137841529705,1.29806813334152,1.70386973478894,-0.21317824224631,2.36331009864807,0.95481884,67.9,43.2,75.1328134883689,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29303428795428,NA,NA,0.386211806142529,0.833326114230195,5.58544921875,6,0
"BOL","Bolivia","LAC",2007,2000,2001,1855,2,1,"Moderate",9869000,4.56438426887904,12.7540483336771,12.1,-0.4021937251091,-0.832326352596283,-0.574792742729187,-0.986018240451813,-0.852070689201355,0.0422239750623703,7.52617891334615,7.73343281066707,3.71598557505839,3.71357206670431,16.1049091904815,0.083473209712828,2.79185385749299,9.49603247879028,-0.605270147323609,-0.431123644113541,-0.85372930765152,-0.732252717018127,-5.74766497742716,2,0,6,40.0990733516061,5.88230850779517,2283.4273357151,76.0619114476148,8.70560923578869,2.79185385749299,-0.600862962504228,6.72048997879028,2.7755425,41,54.5,105.4379848953,1,27.79,34.39,9.4,12.8,15,12.8,15,NA,0,0.460597337171645,0.853333333333333,0.338251169485426,6.6,3.36002810462408,3.56642929435737,0.914049689315392,NA,2.42035641349312,0.371493308182143,0.775909900796092,4.26268005371094,2,2449233.222
"BFA","Burkina Faso","SSA",2007,2000,2002,700,2,1,"High",NA,4.11137901761516,NA,NA,-0.329598039388657,-0.395825952291489,-0.770006239414215,-0.313472509384155,0.307008683681488,-0.307009160518646,6.55250788703459,6.25240667039718,3.29228675422561,4.30271282795416,NA,-0.00230893660647789,0.284717939080865,5.51195871967773,-0.354425969223181,-0.310118108987808,-0.433823466300964,-0.80056357383728,-1.95358131153995,3,1,5,25.9043169252733,1.52406767416152,519.26101218434,33.7797172895073,-0.230627306273049,0.284717939080865,-0.301483869552612,4.07983016967773,1.43212855,73.9,45.5,153.372017315963,1,12.61,19.36,0.02,4.52,8.09,2.72,8.09,1.74,1.62,0.358445678033307,0.558714462299135,0.00158604282315623,6.75,2.61080481666337,3.01357219168232,2.03731575336037,0.0462976595120114,NA,0.493022602213336,0.532100449623012,5.63478946685791,6,0
"BDI","Burundi","SSA",2007,2005,2009,825,1,0,"In distress",NA,3.44449364663615,4.7150166604239,NA,-1.16698491573334,-1.0786669254303,-1.28052830696106,-1.22842490673065,-1.377925157547,-0.714045226573944,6.71659477352098,5.53856078035577,4.65776564345454,4.18357569595004,NA,0.080769177801513,0.036885807330262,NA,-1.0893818239371,-1.10150361061096,-0.983238279819489,-1.11087679862976,NA,4,1,NA,104.40031697488,1.34777677647789,254.311725516331,37.921906058758,8.41206285772544,0.036885807330262,-1.14109590649605,2.28856151148168,2.46383238,65.6,47.6,550.606906800081,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46289156739238,NA,NA,0.155317389413875,0.481370468783615,5.63478946685791,8,0
"CMR","Cameroon","SSA",2007,2000,2006,1260,2,1,"High",NA,4.32758900972871,5.36272056645665,36,-1.03304481506348,-1.18581652641296,-0.854186415672302,-0.836638271808624,-0.32610896229744,-1.04956614971161,7.13966033596492,7.16683004259461,2.65118277347738,4.24420031776648,NA,0.00917183231417848,0.792290665611713,3.44708990984741,-0.889553730686507,-1.09145569801331,-1.16298460960388,-0.972049713134766,-3.06637168931658,3,1,1,13.170789571206,2.07504225610526,1295.73067471287,53.2156908605178,0.921402245650095,0.792290665611713,-0.880893523494403,2.87815999984741,0.56892991,69.7,42.8,49.4996470335323,1,12.02,19.22,5.6,4.57,7.45,3.69,7.45,1.85,0.78,0.380199667221298,0.613422818791946,0.465890183028286,7.2,2.56648663678042,3.00667221359233,-0.490265102984111,-0.0900594279339347,-1.53705765485339,0.0419487315930406,0.223642490825623,5.63478946685791,6,4124804.52
"CAF","Central African Republic","SSA",2007,2007,2009,578,1,0,"In distress",NA,4.60753485452025,NA,NA,-1.21095335483551,-1.57391834259033,-1.52851343154907,-1.26575326919556,-1.85726404190063,-1.083287358284,6.361302477573,6.11094122641081,4.12456967762059,4.4496852831477,NA,0.00955339683238195,3.33860588929027,2.58437800070282,-1.39595653613408,-1.21914231777191,-1.54490375518799,-1.47496902942657,-3.60767936192224,4,1,NA,60.8411918749194,5.31911868986109,450.762785401893,37.5808990187896,0.95991761945711,3.33860588929027,-1.41994829972585,1.31332004070282,1.27105796,85.6,42.8,323.787846823463,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58926449851859,NA,NA,0.120278150553486,0.352507127365366,5.63478946685791,6,0
"COM","Comoros","SSA",2007,2010,2012,145,0,0,"High",NA,0.803599788247752,7.22565570931239,NA,-0.691559910774231,-1.0396374464035,-1.76499831676483,-1.43888223171234,-1.0954577922821,-0.388406991958618,4.98360662170834,7.10060149906894,3.61317389055946,3.93573953204546,NA,0.0436930731960337,0.966721983950354,NA,-0.890567327539126,-0.700171768665314,-0.9770747423172,-1.59931635856628,NA,3,1,NA,36.0835654082799,3.28306922311344,1212.69629084896,33.1561792127495,4.46616710098132,0.966721983950354,-1.06982378164927,6.50304985046387,0.56597984,51.2,38.6,217.658163666848,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26534195420574,NA,NA,0.381341896506522,0.581059711576443,NA,6,0
"COD","Dem. Rep. Congo","SSA",2007,2003,2010,12300,1,0,"In distress",NA,8.52992974243585,0.314166991803565,NA,-1.3810715675354,-1.6147369146347,-1.73474824428558,-1.25524890422821,-2.1784999370575,-1.21148073673248,9.41743583886879,5.93340404646956,4.36149410035918,4.29456060889261,NA,0.156534413511262,9.83955871746128,NA,-1.57788864771525,-1.54050779342651,-1.62169671058655,-1.55856478214264,NA,4,1,NA,77.3741458273576,2.82301985250717,377.437143095814,72.9983031777719,16.945100654195,9.83955871746128,-1.56263105074564,2.40031003952026,0.21943448,73.3,42.2,211.988888670273,1,6.39,NA,NA,1.57,4.82,1.48,4.77,1.26,NA,0.245696400625978,0.325726141078838,NA,NA,2.00012773496011,NA,-3.15835838809285,NA,NA,0.0635460826455142,0.380813230769305,5.48063898086548,8,1103376.768
"CIV","Côte d'Ivoire","SSA",2007,2009,2012,3000,0,0,"High",NA,1.10142976793477,NA,NA,-1.09506964683533,-1.47171807289124,-1.21891403198242,-0.881731986999512,-1.83957278728485,-1.20208990573883,8.00670084544037,7.25853460494571,4.31134758370149,4.32545628318549,NA,0.018743304583474,1.54311664780089,3.69580125413086,-1.31720373034477,-1.20752882957458,-1.46290397644043,-1.16377902030945,-4.86812319855405,3,1,NA,73.5408713516321,2.20468655700905,1420.1738958245,61.4309423484426,1.89200629349598,1.54311664780089,-1.2848494052887,3.01613998413086,0.67966127,75.6,50.1,239.426154117906,1,12.41,15.21,1.5,4.35,8.06,1.96,8.06,4.03,0.96,0.350523771152296,0.53970223325062,0.120870265914585,2.8,2.59600069729359,2.78562833574758,-1.88423521247549,0.0997591075211714,NA,0.335690692144648,0.357040028607795,6.50428819656372,6,2589600
"ETH","Ethiopia","SSA",2007,2001,2004,1941,2,1,"Moderate",NA,11.4561670019891,2.22984652213647,NA,-0.632185876369476,-0.659463107585907,-0.47174859046936,-0.982684671878815,-1.80640935897827,-1.20370495319366,7.57147364885127,5.82540720201349,2.64942132585558,4.21508617991823,NA,0.15905634876798,1.12647092519686,6.78419745333008,-0.995061149199803,-0.650104701519012,-0.667515754699707,-0.690580487251282,-6.75069131430901,2,0,3,13.1458504385529,0.637349217091313,338.799064654308,43.212343897896,17.2404008340898,1.12647092519686,-0.959366093079248,5.45112991333008,1.33306754,67.7,44.2,60.8430335073445,1,NA,NA,0,NA,7.03,2.81,7.03,4.73,NA,NA,NA,NA,NA,NA,NA,-0.24620522011192,NA,NA,0.477160036912241,0.278713167284368,3.25809645652771,0,0
"GMB","Gambia","SSA",2007,2000,2007,67,2,1,"High",NA,3.04324950829739,4.12180111354811,NA,-0.712738215923309,-0.330507665872574,-0.6148881316185,-0.485150635242462,0.0474123023450375,-0.891591012477875,4.21950770517611,6.45709818241037,4.02706587768089,4.04830062372069,NA,0.0522995679356437,6.10257365099724,1.52305460016068,-0.540873901297649,-0.729944288730621,-0.371125340461731,-0.72921222448349,-0.823780483478235,3,1,0,55.0960767922269,2.70891275985202,637.20930597537,44.2938444656791,5.36913473801957,6.10257365099724,-0.49791055979828,0.816860020160675,0.70619458,57.3,42.5,248.775320620082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26086944279521,NA,NA,0.369331184759312,0.29043125866862,7.29301786422729,5,0
"GHA","Ghana","SSA",2007,2002,2004,3500,2,1,"In distress",NA,4.34681910440079,2.53281170109432,NA,0.0381476953625679,0.0392334312200546,0.0862749591469765,-0.112005420029163,-0.0730612650513649,0.497320413589478,8.16080392095467,7.09449793002223,3.54578764223997,3.92592591059714,NA,0.101963150051863,5.57118876952139,7.15616583438232,0.0626949074212462,-0.0141816036775708,0.0564966350793839,0.0275784749537706,0.448655154477684,4,1,3,33.6669797693266,1.20058218038847,1205.31705804209,65.3543222852532,10.7342665456292,5.57118876952139,0.0793183023730915,5.51986980438232,1.63629603,50.7,45.1,103.029083898628,1,9.98,13.73,0.12,4.06,5.92,2.95,5.92,1.81,1.11,0.406813627254509,0.685810810810811,0.0120240480961924,3.75,2.39607543608138,2.68988623047454,3.94026812711156,0.779666448352246,NA,0.363972037779549,0.935336550511057,6.50428819656372,5,298800
"GIN","Guinea","SSA",2007,2000,2012,800,1,0,"High",NA,6.81747111070281,0.343176860111134,44,-1.29245042800903,-1.45206928253174,-1.25723922252655,-1.18739795684814,-2.40334820747375,-1.36868393421173,6.68586094706836,6.51278341979663,3.9911597657021,4.3528552573736,NA,0.167001176893926,6.14302807033806,NA,-1.34916484355926,-1.12154197692871,-1.42099547386169,-1.27254664897919,NA,3,1,NA,53.1176167375387,2.60386042082192,673.698997420626,71.1210322265015,18.1755656108597,6.14302807033806,-1.49353150526682,2.22015331698693,0.24066733,77.7,39.4,149.372457273604,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68378544998883,NA,NA,0.0276946851150067,0.275985377598667,6.18001651763916,6,0
"GNB","Guinea-Bissau","SSA",2007,2000,2010,790,1,0,"In distress",NA,2.55982647078751,NA,NA,-1.20494568347931,-1.32537257671356,-1.10492873191833,-1.13529062271118,-0.460553705692291,-0.712383568286896,6.67329796776765,6.39272419286917,4.99279800279796,4.35670882668959,NA,0.045140060375734,2.49217201872461,NA,-0.930993432799976,-1.0954829454422,-1.25610196590424,-1.13137221336365,NA,4,1,NA,146.348127725956,1.41012360735672,597.482020935948,46.2445284700147,4.61743772241997,2.49217201872461,-0.990579148133594,6.75308344309e-06,0.59780544,78,45.6,632.931646479428,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07144542147438,NA,NA,0.106247891074239,0.552847720334343,5.10388278961182,7,0
"GUY","Guyana","LAC",2007,2000,2003,591,2,1,"Moderate",NA,7.19123624057457,2.88237794350349,NA,-0.592017114162445,-0.4570552110672,-0.0135454647243023,-0.620565354824066,-0.559686779975891,0.100955948233604,6.38350663488401,8.38528436666892,3.47206123707611,3.58073729549423,NA,0.115114183611721,5.58043153055629,4.07487452487183,-0.449276003986597,-0.583094894886017,-0.564467251300812,-0.292215287685394,-1.8307433432812,2,0,4,31.2030522063779,1.03502326252099,4382.10449666813,99.906146051979,12.2001544446648,5.58043153055629,-0.356985662753383,2.39117002487183,1.6837045,35.9,57.3,62.4647300280078,1,19.11,NA,NA,8.57,10.54,6.56,10.54,1.34,1.79,0.448456305599163,0.813092979127135,NA,NA,3.00121720378456,NA,1.9981303283799,NA,NA,0.431616376746552,0.720427591556096,3.47134518623352,5,0
"HTI","Haiti","LAC",2007,2006,2009,1200,1,0,"High",NA,4.70652994008303,2.90516001950421,NA,-1.29074168205261,-1.34994995594025,-1.31829845905304,-0.837894082069397,-1.31972801685333,-0.612985610961914,7.09090982207998,7.20311612967511,2.97193706964573,4.07923092441205,NA,0.0635120043843009,0.807269738778004,NA,-1.16712520519893,-1.32642245292664,-1.41297435760498,-1.29662132263184,NA,3,1,NA,18.52971339461,0.944684475064488,1343.61111422048,34.2825489611293,6.55722772638066,0.807269738778004,-1.12159963448842,3.34388995170593,0.79249322,59.1,35.2,108.099974804205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4120921596309,NA,NA,0.189835502119001,0.511191672464734,4.86753463745117,6,0
